question,category,roundType,defaultAnswerType,answerType,multipleChoiceOptions,correctAnswer,tags,intensity,tone,relationshipArea,avoidIf,gameSuitability,aiUseCase,repeatGroup,unitLabel,scoringDivisor,roundingMode,roundPenaltyValue,fixedPenalty,scoringMode,scoringOutcomeType,notes,sourceLabel,addedBy,active
What is your favourite kind of affection when no one else is around? (when family or friends are around),Romance,favourite,text,text,,,affection;private;when-family-or-friends-are-around,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when you have not had enough sleep),Romance,favourite,text,text,,,affection;private;when-you-have-not-had-enough-sleep,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when you want the night to feel special),Romance,favourite,text,text,,,affection;private;when-you-want-the-night-to-feel-special,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What is your favourite kind of affection when no one else is around? (when everything has been a bit too serious),Romance,favourite,text,text,,,affection;private;when-everything-has-been-a-bit-too-serious,2,warm,Romance,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-romance-17-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when life is calm?,Communication,text,text,text,,,communication;reassurance;when-life-is-calm,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when one of you is stressed?,Communication,text,text,text,,,communication;reassurance;when-one-of-you-is-stressed,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? on a lazy weekend?,Communication,text,text,text,,,communication;reassurance;on-a-lazy-weekend,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? during a romantic night in?,Communication,text,text,text,,,communication;reassurance;during-a-romantic-night-in,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when you are both feeling playful?,Communication,text,text,text,,,communication;reassurance;when-you-are-both-feeling-playful,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? after a disagreement?,Communication,text,text,text,,,communication;reassurance;after-a-disagreement,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? on holiday?,Communication,text,text,text,,,communication;reassurance;on-holiday,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when planning the future?,Communication,text,text,text,,,communication;reassurance;when-planning-the-future,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when money is tighter than usual?,Communication,text,text,text,,,communication;reassurance;when-money-is-tighter-than-usual,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when you both need reassurance?,Communication,text,text,text,,,communication;reassurance;when-you-both-need-reassurance,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? during a naughty private mood?,Communication,text,text,text,,,communication;reassurance;during-a-naughty-private-mood,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when family or friends are around?,Communication,text,text,text,,,communication;reassurance;when-family-or-friends-are-around,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when you have not had enough sleep?,Communication,text,text,text,,,communication;reassurance;when-you-have-not-had-enough-sleep,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when you want the night to feel special?,Communication,text,text,text,,,communication;reassurance;when-you-want-the-night-to-feel-special,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What phrase instantly makes you feel understood? when everything has been a bit too serious?,Communication,text,text,text,,,communication;reassurance;when-everything-has-been-a-bit-too-serious,2,warm,Communication,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-communication-18-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when life is calm?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-life-is-calm,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-0,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when one of you is stressed?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-one-of-you-is-stressed,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-1,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? on a lazy weekend?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;on-a-lazy-weekend,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-2,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? during a romantic night in?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;during-a-romantic-night-in,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-3,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when you are both feeling playful?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-you-are-both-feeling-playful,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-4,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? after a disagreement?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;after-a-disagreement,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-5,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? on holiday?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;on-holiday,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-6,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when planning the future?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-planning-the-future,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-7,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when money is tighter than usual?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-money-is-tighter-than-usual,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-8,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when you both need reassurance?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-you-both-need-reassurance,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-9,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? during a naughty private mood?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;during-a-naughty-private-mood,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-10,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when family or friends are around?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-family-or-friends-are-around,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-11,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when you have not had enough sleep?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-you-have-not-had-enough-sleep,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-12,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when you want the night to feel special?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-you-want-the-night-to-feel-special,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-13,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
What tiny household habit would quietly test your patience? when everything has been a bit too serious?,Lifestyle,petPeeve,text,text,,,habits;pet-peeve;when-everything-has-been-a-bit-too-serious,2,playful,Lifestyle,,Compatibility Meter,compatibility scoring;analytics;diary insight,compat-lifestyle-19-14,,1,nearest,0,0,automatic,compatibility,Both players answer the same prompt. Matching or similar answers produce a stronger compatibility score.,Compatibility Draft May 2026,Codex,TRUE
