Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Red Flag Green Flag,Red Flag Green Flag,Your partner leaves small messes because they know you will tidy them,Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating makes a drink for you exactly how you like it,Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-2,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses weaponised helplessness for basic chores",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-3,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner starts doing a habit you love because it matters to you",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-4,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner keeps score of every little favour",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-5,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner wants one lazy day together with no plans at all,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-0,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating books a busy weekend without checking your energy first,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner encourages your solo hobbies without making it about them",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-2,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner needs constant plans to feel connected",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-3,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner turns bedtime into a gossip debrief",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-4,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner expects your routines to merge completely,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-5,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating talks about the future in practical detail rather than vague promises,Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-0,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner avoids every future conversation with a joke",Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner has a five-year plan and quietly assumes you are in it",Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-2,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner asks what kind of life would actually make you happy",Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-3,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner changes a big plan without telling you until after,Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-4,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating dreams out loud but does not pressure you to decide now,Future Plans,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Future Plans,future-plans;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-future-plans-5,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner apologises without adding a but at the end",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-0,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner keeps bringing up old arguments during new ones",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner can laugh with you once the tension has genuinely passed",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-2,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner needs to win the argument more than understand you,Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-3,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating suggests a reset cuddle after you have both said your piece,Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-4,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses silent treatment until you chase them",Conflict,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Conflict,conflict;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-conflict-5,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner steals your chips but offers you the best bite of theirs",Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-0,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner starts a fake rivalry over who is the better passenger princess",Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner hides the remote as a flirting tactic,Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-2,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating sends a thirst trap and then pretends it was accidental,Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-3,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses an inside joke to rescue a tense moment",Funny / Petty,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Funny / Petty,funny-petty;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-funny-petty-4,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
